FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
241115;0000;;7;;
241116;0000;;9;;
241117;0000;;7;;
241118;0000;;10;;
241119;0000;;10;;
241120;0000;;8;;
241121;0000;;6;;
241122;0000;;6;;
241123;0000;;6;;
241124;0000;;7;;
241125;0000;;7;;
241126;0000;;6;;
241127;0000;;6;;
241128;0000;;6;;
241129;0000;;8;;
241130;0000;;8;;
241201;0000;;6;;
241202;0000;;7;;
241203;0000;;9;;
241204;0000;;10;;
241205;0000;;4;;
241206;0000;;6;;
241207;0000;;8;;
241208;0000;;9;;
241209;0000;;10;;
241210;0000;;12;;
241211;0000;;9;;
241212;0000;;9;;
241213;0000;;11;;
241214;0000;;12;;
241215;0000;;11;;
241216;0000;;11;;
241217;0000;;7;;
241218;0000;;11;;
241219;0000;;14;;
241220;0000;;12;;
241221;0000;;11;;
241222;0000;;9;;
241223;0000;;13;;
241224;0000;;10;;
241225;0000;;12;;
241226;0000;;9;;
241227;0000;;7;;
241228;0000;;8;;
241229;0000;;9;;
241230;0000;;14;;
241231;0000;;11;;
250101;0000;;14;;
250102;0000;;11;;
250103;0000;;11;;
250104;0000;;11;;
250105;0000;;12;;
250106;0000;;9;;
250107;0000;;8;;
250108;0000;;9;;
250109;0000;;8;;
250110;0000;;14;;
250111;0000;;12;;
250112;0000;;9;;
250113;0000;;9;;
250114;0000;;13;;
250115;0000;;11;;
250116;0000;;12;;
250117;0000;;8;;
250118;0000;;10;;
250119;0000;;11;;
250120;0000;;10;;
250121;0000;;8;;
250122;0000;;6;;
250123;0000;;7;;
250124;0000;;14;;
250125;0000;;15;;
250126;0000;;11;;
250127;0000;;9;;
250128;0000;;13;;
250129;0000;;11;;
250130;0000;;9;;
250131;0000;;11;;
250201;0000;;13;;
250202;0000;;12;;
250203;0000;;11;;
250204;0000;;14;;
250205;0000;;11;;
250206;0000;;11;;
250207;0000;;11;;
250208;0000;;13;;
250209;0000;;12;;
250210;0000;;10;;
250211;0000;;19;;
250212;0000;;19;;
250213;0000;;18;;
250214;0000;;12;;
250215;0000;;10;;
250216;0000;;11;;
250217;0000;;13;;
250218;0000;;12;;
250219;0000;;11;;
250220;0000;;7;;
250221;0000;;10;;
250222;0000;;14;;
250223;0000;;12;;
250224;0000;;13;;
250225;0000;;13;;
250226;0000;;12;;
250227;0000;;12;;
250228;0000;;8;;
250301;0000;;7;;
250302;0000;;5;;
250303;0000;;7;;
250304;0000;;9;;
250305;0000;;10;;
250306;0000;;9;;
250307;0000;;6;;
250308;0000;;8;;
250309;0000;;13;;
250310;0000;;11;;
250311;0000;;10;;
250312;0000;;11;;
250313;0000;;11;;
250314;0000;;10;;
250315;0000;;12;;
250316;0000;;11;;
250317;0000;;15;;
250318;0000;;16;;
250319;0000;;11;;
250320;0000;;14;;
250321;0000;;14;;
250322;0000;;14;;
250323;0000;;16;;
250324;0000;;15;;
250325;0000;;11;;
250326;0000;;19;;
250327;0000;;23;;
250328;0000;;16;;
250329;0000;;13;;
250330;0000;;8;;
250331;0000;;9;;
250401;0000;;10;;
250402;0000;;11;;
250403;0000;;15;;
250404;0000;;10;;
250405;0000;;9;;
250406;0000;;11;;
250407;0000;;12;;
250408;0000;;13;;
250409;0000;;12;;
250410;0000;;11;;
250411;0000;;10;;
250412;0000;;13;;
250413;0000;;11;;
250414;0000;;10;;
250415;0000;;10;;
250416;0000;;10;;
250417;0000;;14;;
250418;0000;;16;;
250419;0000;;13;;
250420;0000;;15;;
250421;0000;;14;;
250422;0000;;16;;
250423;0000;;14;;
250424;0000;;8;;
250425;0000;;10;;
250426;0000;;13;;
250427;0000;;16;;
250428;0000;;14;;
250429;0000;;12;;
250430;0000;;12;;
250501;0000;;8;;
250502;0000;;16;;
250503;0000;;15;;
250504;0000;;17;;
250505;0000;;15;;
250506;0000;;14;;
250507;0000;;13;;
250508;0000;;9;;
250509;0000;;10;;
250510;0000;;13;;
250511;0000;;13;;
250512;0000;;14;;
250513;0000;;16;;
250514;0000;;24;;
250515;0000;;23;;
250516;0000;;21;;
250517;0000;;18;;
250518;0000;;9;;
250519;0000;;13;;
250520;0000;;16;;
250521;0000;;11;;
250522;0000;;17;;
250523;0000;;23;;
250524;0000;;30;;
250525;0000;;15;;
250526;0000;;13;;
250527;0000;;5;;
250528;0000;;16;;
250529;0000;;21;;
250530;0000;;15;;
250531;0000;;24;;
250601;0000;;20;;
250602;0000;;20;;
250603;0000;;22;;
250604;0000;;19;;
250605;0000;;20;;
250606;0000;;16;;
250607;0000;;10;;
250608;0000;;26;;
250609;0000;;28;;
250610;0000;;22;;
250611;0000;;12;;
250612;0000;;9;;
250613;0000;;11;;
250614;0000;;15;;
250615;0000;;12;;
250616;0000;;5;;
250617;0000;;10;;
250618;0000;;10;;
250619;0000;;18;;
250620;0000;;18;;
250621;0000;;15;;
250622;0000;;7;;
250623;0000;;13;;
250624;0000;;20;;
250625;0000;;15;;
250626;0000;;16;;
250627;0000;;18;;
250628;0000;;21;;
250629;0000;;18;;
